"Cortex1"	"Cortex2"	"Cortex3"	"PD1"	"PD2"	"PD3"	"PD4"	"TRK1"	"TRK2"	"TRK3"	"MM.turquoise"	"MM.blue"	"MM.yellow"	"MM.black"	"MM.green"	"group"
"3627"	100929.75	99489.65	101372.24	180117.31	185948.84	206318.49	169168.14	213229.4	216978.07	146351.11	-0.929762015490538	0.966948346959106	0.635037612197166	0.278181672096296	0.818756158155444	"blue"
"3628"	326099.97	338299.74	318350.23	548775.17	585687.51	603082.78	492782.04	590765.91	559369.31	483791.39	-0.932075738415134	0.919754047803307	0.528255792112703	0.425636730601826	0.913494937190638	"blue"
"3629"	42725.47	40575.63	40045.98	53508.42	51979.52	50124.08	50073.26	62537.38	63152.46	55148.33	-0.932124335997248	0.962111569594625	0.883905434475067	-0.125046393349004	0.56448839017438	"blue"
"3630"	396396.5	404201.8	403657.95	562714.55	574620.07	607662.26	532366.59	577829.3	631150.26	535959.86	-0.958713849316959	0.952844877838582	0.604065646161562	0.319824469407183	0.853142732598033	"blue"
"3631"	537306.23	568852.02	630382.22	1015950.57	1149099.97	972626.85	1043947.61	1283765.92	1502262.01	839387.26	-0.883471875756984	0.956327987998296	0.728824998618918	0.0697460575136183	0.639144963123285	"blue"
"3632"	48516108.9	50414489.23	48145455.59	71153439.76	55265558.58	52900508.24	60669295.6	82844085.39	87074493.72	67885737.62	-0.793053372327865	0.850845710293722	0.900537629673145	-0.324035071361067	0.338966256145591	"blue"
"3633"	42541173.64	44142265.67	43243174.97	68106981.38	56226450.45	58653344.93	59850326.92	91726140.21	100928517.8	71968283.01	-0.848858992098109	0.911216576426782	0.936445557720128	-0.300423076736322	0.394222651010491	"blue"
"3634"	1008495.6	1052952.84	934713.56	3527769.62	3316129.03	4184860.88	3534119.22	5435886.69	4510170.22	4690393.33	-0.979569981971834	0.940481488762569	0.774425716747136	0.0591685673843979	0.720179683205167	"blue"
"3635"	1029694.99	1099708.61	999786.37	3479742.88	3232949.83	3968950.68	3442388.5	5476637.55	4513209.87	4591485.8	-0.976318661382189	0.944727178802879	0.799850670539954	0.0222716283164212	0.695374127417535	"blue"
"3636"	1825457.51	2397615.36	1838013.82	4266596.83	3971616.93	4880756.97	4091234.77	5548226.36	4840512.04	4992442.15	-0.97781750639031	0.933479099641009	0.730281412716915	0.127931765890913	0.761102419805076	"blue"
"3637"	889972.09	960547.26	780404.94	3688951.25	3652567.1	4363217.36	3874998.72	5509312.17	4861508.4	4851374.82	-0.989486250942665	0.948211912163778	0.750656380064135	0.0994498933326522	0.747300481791697	"blue"
"3638"	1605076.39	1600742.7	1406700.99	3130713.57	3196361.27	4296125.83	3324966.94	5128860.55	4001865.36	4599248.59	-0.941058055458548	0.895845393994484	0.768214862020831	0.0237017052859979	0.679847386548624	"blue"
"3639"	110076.87	118441.72	129195.56	262825.95	295601.28	294367.96	286637.03	424833.99	386568.08	339336.12	-0.972392887907781	0.96966278247532	0.833534329128904	-0.0194400310337393	0.660748727438992	"blue"
"3640"	1382245.08	1416805.19	1834253.87	3245063.22	3138033.26	3713084.75	3305599.97	4229160.47	3679239.17	3896659.49	-0.978570350465365	0.925893101605776	0.710022803115722	0.144862411640952	0.769760120899874	"blue"
"3641"	1118943.49	1689165.02	986396.2	3555771.37	3364122.25	4190632.35	3013381.05	4870554.88	3185628.43	4450131.35	-0.920962927045794	0.846696817537318	0.642572992181285	0.193370252884375	0.773557808456798	"blue"
"3642"	1008264.54	1091218.34	877952.3	3708498.12	3472635.79	4424939.69	3630020.6	5078228.88	3536171.31	4611430.14	-0.954482276130354	0.8789019380545	0.636237526832851	0.2220468021339	0.808743602349203	"blue"
"3643"	88546.68	104386.52	110391.48	135906.7	135327.08	172465.76	153166.83	157513.02	171163.66	198333.99	-0.869459283058094	0.767883776578181	0.641850086638017	0.0396465710481012	0.61402335084721	"blue"
"3644"	167231.37	240065.69	225451.17	288620.36	295188.11	381506.48	268319.74	465935.11	337680.8	383461.84	-0.838149674736366	0.826263468150392	0.787792265402315	-0.0716321756548647	0.561921252100396	"blue"
"3645"	54778410.84	55351605.06	57937110.97	87207721.47	88165849.51	76566715.94	70383011.87	99740754.73	108633386.2	73350240.77	-0.873599038876755	0.952549676591207	0.782542065618601	0.0140527959266439	0.605844563241932	"blue"
"3646"	54251399.39	53970608.85	56098565.68	87324262.97	87791352.55	76989319.1	71799258.18	98389305.25	113939379.4	74703109.49	-0.878400469005036	0.952967689782726	0.783623991721734	0.00245100904167119	0.597106265070462	"blue"
"3647"	114414.25	117210.73	122479.69	142349.75	149530.22	148354.39	150917.71	188168.94	222834.5	151842.38	-0.816040772346349	0.908458762228791	0.882542765417692	-0.25347597401178	0.392378043689227	"blue"
"3648"	113893.53	117256.85	117075.63	178639.78	210946.13	202505.58	174916.1	233300.85	228191.8	182917.55	-0.956254126410875	0.981604749008627	0.737546964151846	0.150228626888665	0.756047283451913	"blue"
"3649"	74970.68	73425.04	68333.27	127360.14	135372.03	147385.95	125827.13	161353.19	157379.77	115087.09	-0.953887319094206	0.980141496950543	0.686454924841246	0.218008337437511	0.799452171813704	"blue"
"3650"	69996.51	72639.37	69298.84	110985.39	112303.99	118394.25	102762.04	128922.45	124488.55	98308.13	-0.955502721279786	0.980168434519649	0.678811481023192	0.241296038617084	0.815460707865326	"blue"
"3651"	75363.6	74752.09	77548.22	115691.96	133560.38	132438.7	115927.28	146135.91	137255.63	111356.98	-0.948053279052286	0.967760234525937	0.667619974046694	0.244319854307978	0.812280656344606	"blue"
"3652"	95578.01	95595.45	89606.79	135428.48	141812.45	145424.33	133547.85	166309.31	160005.3	126794.45	-0.952867632402798	0.987792416256791	0.732884393087021	0.15307642452626	0.758962501398451	"blue"
"3653"	159030.15	167359.82	163767.64	260972.81	260808.62	272829.24	237129.22	289319.33	293789.23	221632.9	-0.946775483849174	0.976477522989235	0.653717875632707	0.268789819234089	0.821799232812417	"blue"
"3654"	46153.46	47994.48	49349.68	72958.19	78353.88	74858.67	70836.61	81026.14	81432.29	62902.61	-0.936013539575982	0.960157141195196	0.606594429333194	0.315432329645192	0.83881303789798	"blue"
"3655"	77882.13	74806.47	76144.27	101328.29	112464.38	116898.47	103864.36	119107.96	126209.63	99720.84	-0.941124453090793	0.972472681643161	0.681519114948069	0.203192335670955	0.774508983975714	"blue"
"3656"	558770.52	557417.12	573425.44	671736.46	695598.04	680471.29	668633.04	858377.46	899395.23	655043.26	-0.834680456911638	0.940532504111262	0.882950946999352	-0.192427485339379	0.455900386367619	"blue"
"3657"	394209.89	373946.64	376146.73	524557.83	522758.41	547162.4	516479.68	579941.3	582664.31	479291.23	-0.956969340180253	0.977772023459056	0.666711994934077	0.237186617325666	0.809608962696709	"blue"
"3658"	127075.02	123580.13	129597.61	173926.72	181226.7	169719.48	158635.05	237549.92	274596.55	195503.31	-0.849541776734796	0.922492693211226	0.922795687837422	-0.26410771754673	0.414240814092628	"blue"
"3659"	287252.07	290140.66	285357.92	458986.35	470379.91	478379.4	450941.08	501179.05	542291.92	392337.63	-0.942988076582164	0.970078249938425	0.63067802898406	0.273555178545629	0.813971705979602	"blue"
"3660"	68655.14	76321.12	68330.92	101381.32	103479.3	107570.36	101734.17	109203.33	105838.63	96616.38	-0.962893458246524	0.936360200415063	0.574603108616239	0.355992423499044	0.884776663966599	"blue"
"3661"	306290.87	326543.58	331078.08	501794.2	559872.53	515188.71	486252.39	487152.96	553491.6	404607.32	-0.866798886142164	0.879983637174725	0.431514137566336	0.476431356760484	0.878785087606636	"blue"
"3662"	105974.93	122345.93	115877.97	146275.37	154140.16	156502.89	158209.91	205659.51	222172.17	157545.58	-0.870979198231308	0.947791035533474	0.893501005892028	-0.197615284789689	0.472315783240754	"blue"
"3663"	86993.59	92757.62	88371.7	143354.93	136064.2	148490.64	161346.09	142757.83	157823.74	179957.83	-0.911464949235739	0.790681236640452	0.552831459236026	0.192129940680578	0.727699341416575	"blue"
"3664"	28942.6	28675.81	26557.4	32250.26	34175.43	33552.39	37179.71	48819.2	48183.79	39149.29	-0.824930365513832	0.887380293721699	0.945594373244074	-0.357775434893168	0.348362615270152	"blue"
"3665"	31420.68	36274.34	33512.53	49232.6	52094.85	47798.84	44585.7	55166.43	54718.66	45671.89	-0.948356807741846	0.970804318921739	0.703323894393064	0.196103875224898	0.773165908537005	"blue"
"3666"	202364.85	216184.11	188397.09	264657.86	279132.6	267949.45	265862.34	383801.89	375128.83	239089.49	-0.814471436661825	0.92774476863981	0.855415257863382	-0.159760532565307	0.469775659229606	"blue"
"3667"	26325722.8	25025092.27	28996400.29	44652275.42	47590458.2	36028604.87	43566712.97	55987564.96	78230841.42	50483315.75	-0.831213022127791	0.884210639724733	0.839776977052691	-0.208214289886313	0.418149091453003	"blue"
"3668"	2551098.72	2863042.47	2806157.69	6348005.72	6352321.18	5274304.26	5261318.36	7354834.25	9397201.26	6014610.94	-0.922506780555001	0.960278287149607	0.797092548645658	-0.00752754209284468	0.614426913028014	"blue"
"3669"	29031997.34	27978759.6	31789708.22	46637040.03	46182182.65	40305820.05	44518887.54	57882756.98	76229552.64	51114480.23	-0.849361156942805	0.904187273477657	0.863209987818982	-0.214435563529017	0.431267428462279	"blue"
"3670"	29714892.39	28665093.36	32183359.98	46494129.7	46337903.05	39580739.18	46087701.51	57131961.82	75357425.66	51320734.91	-0.845424341255561	0.896354479148212	0.854714770090492	-0.21619913375847	0.425285206732135	"blue"
"3671"	32811944.22	31204847.56	35196689.87	47241065.96	46212447.97	38913306.31	44486757.54	52230957.88	69458204.08	48581669.41	-0.814025037298125	0.869279910777406	0.818755206962648	-0.199378199057089	0.40978109971918	"blue"
"3672"	61314359.39	62942592.55	72228966.35	93209001.21	93072669.82	86371556.14	84509427.53	133657584.5	124050299.4	91374895.37	-0.855934869059944	0.937729065718785	0.908104442863725	-0.199947423308472	0.474150467084312	"blue"
"3673"	53292872.63	52771008.65	54997404.06	87248839.97	88187023.69	77896873.23	72338685.31	100556291.3	116150766.8	75735032.37	-0.886928828831199	0.959449793599192	0.794674785417484	-0.00611956151773054	0.598437305001523	"blue"
"3674"	53660432.58	52892588.99	55207426.56	86882273.52	88256324.28	77809259.85	72146192.03	100266883.7	116001397.2	75419964.65	-0.883689528505927	0.957872019654404	0.79394045550681	-0.00779271363033651	0.595155299710377	"blue"
"3675"	19013651.66	17963790.21	19579586.71	27699568.46	28454837.58	24813479.65	28078425.25	32091103.1	44333786.38	27262984.08	-0.820186820718436	0.891122645796784	0.790104600833644	-0.13900508960595	0.452978317978273	"blue"
"3676"	60006176.62	61617496.32	60313456.94	89868816.96	72025141.93	69307894.34	78748955.08	107401762.7	115816598.4	87787658.82	-0.823432715852057	0.88064319218237	0.907721557558446	-0.299889063840807	0.373332691817702	"blue"
"3677"	50246059.05	49840093.43	49725826.93	66560352.84	54903469.03	58261210.08	59631194.65	80988334.92	84935428.86	66709013.66	-0.819625719225184	0.885804681442389	0.93366334406055	-0.330293835696983	0.358945399318433	"blue"
"3678"	61381052.47	62985356.39	72344485.61	93209001.21	93042127.58	86521240.87	84511912.38	133520177.2	123876105.9	91638139.67	-0.857089091265896	0.938079661328751	0.908678439387846	-0.199840968958297	0.475066629757308	"blue"
"3679"	65222388.98	65738999.32	78471366.25	92074431.82	92211342.3	82491209.86	84521790.8	122400405.7	121228805.1	91704101.37	-0.831470993762264	0.915607879345844	0.90903092401077	-0.241477123188386	0.423947729619342	"blue"
"3680"	59705409.41	61198784.32	60033765.01	90555558.65	71825222.65	69507597.81	78592647.85	108473670.8	116461830.4	87803450.22	-0.824344319712539	0.882174587471662	0.907470510388816	-0.296208197436316	0.377048293480944	"blue"
"3681"	65069128.38	65826041.26	78743434.56	92443256.73	92231171.89	82560407.22	84300168.39	122076357.3	120310742.9	91202384.07	-0.831397600698963	0.915657235034478	0.904626570848211	-0.232847639065674	0.429688653185135	"blue"
"3682"	34417.37	34594.06	37338.84	56315.19	56949.23	64538.24	52258.51	77558.35	70679.55	54081.95	-0.937382882823298	0.982647299083988	0.795799339954644	0.0592696829728941	0.697715686593307	"blue"
"3683"	322936.44	348777.57	333051.73	592730.73	624596.19	644595.71	519863.4	670978.15	702056.82	603193.7	-0.980679628165031	0.970109059529492	0.696915556221979	0.215307730504832	0.80828930996997	"blue"
"3684"	345813.85	376346.39	394097.06	876861.54	870882.36	947472.33	699786.62	1020596.96	926439.43	824904.28	-0.972977671715346	0.954842855623546	0.658676883295419	0.274416734761568	0.849071480912942	"blue"
"3685"	10498692.24	9996389.72	10832233.91	17601490.72	16537385.71	18002286.31	15262576.64	22374044.33	21411995.21	15397248.51	-0.934148483993128	0.987857997783363	0.797424756393837	0.0532550121932168	0.687225164227632	"blue"
"3686"	483383.92	493966.67	511998	1444911.6	1514504.7	1651644.25	1382188.84	2495658.59	2372431.46	1406831.37	-0.937168825699212	0.991589896527876	0.84243873227811	-0.0239488557326104	0.638303577000105	"blue"
"3687"	230671.39	220606.23	230434.4	340420.43	368795.09	371110.28	325840.06	522336.15	541254.01	326212.52	-0.86406783766899	0.96056750319505	0.872872950831457	-0.13464918060502	0.517225725851043	"blue"
"3688"	165561.86	168791.89	169411.03	250495.52	278287.49	245711.37	279285.56	368608.78	348476.44	262850.74	-0.916433804865752	0.964142857016342	0.844778499875612	-0.0804876795876976	0.581875620638917	"blue"
"3689"	43980.2	41105.23	43602.02	72626.86	70205.88	72610.33	61168.57	85659.56	85590.99	68783.3	-0.967143578644929	0.989969487070128	0.782908412340557	0.093103902637354	0.729165502520032	"blue"
"3690"	40538.78	43080.62	41508.41	105542.31	97929.79	118695.1	98107.11	134883.7	151894.86	98460.59	-0.965415015298295	0.991609401054925	0.763878553232858	0.0976241873650165	0.723817025422479	"blue"
"3691"	19167.24	21902.53	18754.85	24212.18	25969.04	25336.2	20838.59	28946.67	30502.1	26675.96	-0.859916227127089	0.904472719543035	0.858889208534677	-0.129391662717959	0.513298486894477	"blue"
"3692"	247613.8	255291.35	231835.53	367663.43	428213.73	442147.56	369810.49	595439.36	583568.06	369319.73	-0.884910702682461	0.969191496492824	0.849826057824227	-0.0737593607684446	0.573736676409296	"blue"
"3693"	37347048	37339521.4	38188530.54	44640592.1	46280467.04	42033715.55	41646274.18	56084422.72	57541045.81	41564361.22	-0.773118867180051	0.899243065385844	0.875389357168052	-0.229570193586118	0.392237399078814	"blue"
"3694"	2747860.6	2788813.39	2807298.36	4667820.54	4742024.02	4665521.97	3987116.91	5482231.02	4746443.05	3453613.29	-0.878524380974409	0.928187380067308	0.601869964735875	0.303153796147857	0.809388269639557	"blue"
"3695"	4948295.86	5086283.93	5163851.25	7513781.49	7407702.4	7874635.39	7416084.9	8826870.94	8886218.51	6883506.75	-0.960721465030542	0.992659657500233	0.732209198681833	0.150059451641566	0.75670410022444	"blue"
"3696"	6385755.38	6497345.84	6648318.68	8074251.65	8376476.28	8010240.82	7880878.14	10390253.44	10651266.93	7637689.22	-0.844545589037773	0.948505800788194	0.869392145307388	-0.15279429011761	0.488803743226388	"blue"
"3697"	429547.08	445069.1	382357.28	998167.69	942473.24	538373.24	731090.28	1186536.36	949772.8	527189.45	-0.750343193310163	0.824107962382792	0.618624510285037	0.113800188539793	0.593235448584849	"blue"
"3698"	30298.92	34986.81	33369.81	39032.78	40806.05	42705.76	45643.25	50700.66	58778.7	45904.35	-0.865472033625657	0.908321897582564	0.858733577010014	-0.208251511786287	0.45006278617467	"blue"
"3699"	85437.2	96999.61	89608.89	135684.06	145857.8	120342.59	160872.34	144372.03	130227.24	108704.63	-0.761993785763909	0.74531873941878	0.334233777291723	0.43008509571285	0.779720457831352	"blue"
"3700"	2102570.58	2191325.5	2197607.18	2870713.07	2770079.54	2941519.1	2625205.59	3350300.17	3409471.67	2985439.69	-0.958608131179301	0.98111433337777	0.858318147633693	-0.041254856553545	0.637538267966334	"blue"
"3701"	55481.24	54503.96	64319.97	75667.13	73344.37	97793.78	84962.51	87197.34	86141.24	81274.58	-0.881575506844483	0.842458417867903	0.542899870297511	0.269536135856449	0.781975012057519	"blue"
"3702"	10266278.71	10472064.18	10690329.9	14808951.67	14725126.76	17481959.85	14732056.31	16859789.82	17187282.09	20060944.49	-0.912774594916817	0.81629096527063	0.677063211456917	0.0679413302502362	0.66942226890842	"blue"
"3703"	447812.21	461104.15	466316.78	690205.53	668551.02	733183.93	670658.74	819127.42	781536.99	659686.82	-0.976853570455571	0.987583707182116	0.735780623059082	0.15781451647233	0.777789313259828	"blue"
"3704"	43098748.87	44544894.43	45085923.6	59563572.56	58534101.83	70870599.96	57897078.62	66831631.66	66316265.44	83671930.78	-0.852738234982015	0.735719192784427	0.63405885837035	0.0471069889382726	0.617637423683534	"blue"
"3705"	99248.42	95882.1	101016.54	178958.68	148628.08	162792.7	151032.04	167400.45	172728.84	182227.56	-0.958856597945957	0.87514579487059	0.620179199273183	0.226378725364058	0.794452126702687	"blue"
"3706"	464213.48	498423.68	519381.32	1348253.37	1015938.98	1415772.83	1501491	1246048.19	1238055.39	1819316.64	-0.865994674375216	0.716657382591534	0.470653187621093	0.248172514917012	0.739872376887651	"blue"
"3707"	1947540.45	2050264.68	2078298.86	2904320.15	2885295.98	3072016.73	2747176.21	3243990.06	3359640.7	2727011.03	-0.96874772605438	0.990371908213312	0.715173128138952	0.187144477906536	0.783449488830819	"blue"
"3708"	239621.79	239155.94	247193.03	437838.11	407653.75	481093.18	396253.73	793804.39	667111.9	681493.66	-0.883113039029465	0.881975938649136	0.931308615473749	-0.269239152661727	0.454442957535271	"yellow"
"3709"	158165.77	116646.72	119694.04	168870.27	159963.8	175555.14	150488.11	278068.45	263609.18	239495.3	-0.779984194861728	0.81713747910731	0.961963242795533	-0.429805031431495	0.284520564351548	"yellow"
"3710"	33768.28	29319.54	31235.39	36671.82	39979.9	38556.84	48105.37	44433.11	61644.6	38031.1	-0.716779403631553	0.792318888466149	0.681357750508435	-0.147438917521606	0.372319832708844	"blue"
"3711"	1287841.34	1310928.91	1309383.47	1793611.6	1758022.87	1898435.85	1703328.78	2164315.6	2109022.52	1910785.69	-0.978037167679953	0.982376277473817	0.828445998437171	0.0139641971563009	0.688773320967254	"blue"
"3712"	116193.53	110508.37	109911.82	141968.99	132744.5	135911	136204.39	191756.14	195438.28	170573.58	-0.846059185298317	0.883398580002568	0.966550703034564	-0.367758498746477	0.355994781165328	"yellow"
"3713"	1749856.76	1785976.45	1952085.66	3558147.82	3699378.14	4114884.06	3916857.33	5471430.28	5014595.33	5094050.35	-0.964834288713701	0.93201945581424	0.829394183038772	-0.0525838887069182	0.634780694689274	"blue"
"3714"	206791.27	203609.29	214838.38	325140.72	282194.55	353007.03	322313.62	510932.96	402689.24	527000.81	-0.842186341719997	0.78017466600436	0.841503826430548	-0.240598898626687	0.444108605297579	"blue"
"3715"	196216.19	210062.89	210672.46	376427.58	327194.49	485189.58	339602.33	634091.5	540417.79	635408.92	-0.879822031259621	0.840772156466652	0.8600459598371	-0.19217262332976	0.500736705078384	"blue"
"3716"	85120.89	92693.77	93262.37	147136.66	134530.04	194055.91	134405.3	280012.33	246246.4	257648.61	-0.85468619929973	0.848990748556288	0.921295556893962	-0.293069988090516	0.421133953016294	"yellow"
"3717"	101400.57	102925.91	103718.42	178976.48	160133.95	125297.23	149933.95	236818.73	232360.08	329802.34	-0.730345845259031	0.642981546747801	0.776338509312153	-0.324575796489913	0.292077906117087	"blue"
"3718"	146257.24	156168	167037.07	297918.01	271987.68	171844.49	232639.08	452567.13	450281.78	573654.56	-0.733689432608439	0.682808496259811	0.846427848404681	-0.396661654687394	0.249902056190181	"blue"
"3719"	277099.89	283343.75	276081.16	842105.72	836364.15	1037673.2	860590.41	1200568.23	952190.86	1111084.6	-0.972272786517294	0.909714668038188	0.695972896455974	0.156188873680298	0.776422813439675	"blue"
"3720"	312756.69	327471.61	323710.14	834034.51	769322.2	891173.23	843227.72	833744.85	833919.68	984301.61	-0.955442627205791	0.849804849222275	0.543640633648609	0.30958903583279	0.84312711796563	"blue"
"3721"	108087.49	124526.97	117593.62	331228.58	246832.27	335206.41	296110.87	313982.4	324169.09	376906.07	-0.948447478041923	0.847228413295879	0.587581811070075	0.239695636598014	0.796454200720283	"blue"
"3722"	452637.91	483983.53	493139.37	1365690.36	1077302.02	1425608.67	1526042.81	1257896.98	1252942.12	1833393.63	-0.875173296740824	0.72710927484864	0.466644850976859	0.268297722984736	0.758006582268659	"blue"
"3723"	160660.84	170218.88	158368.19	237637.38	223416.26	208605.51	226913.61	299207.42	272130.88	243069.94	-0.927499083088629	0.945545812945201	0.865890390000019	-0.10830489845587	0.575812407143464	"blue"
"3724"	166118.26	140345.85	164329.15	242928.75	243638.98	226605.6	261819.26	300544.29	332790.9	259295.13	-0.934166527287538	0.952776395391499	0.814462198691654	-0.0618849292386924	0.592606259817508	"blue"
"3725"	73882.25	81398.72	78422.09	104085.23	102209.46	111821.3	96615.65	141400.73	153663.57	118524.1	-0.883389053194459	0.941736627514861	0.929382985356687	-0.232019425813501	0.464341350148424	"blue"
"3726"	96906.34	98916.73	101648.69	210299.24	207260.16	297024.7	160937.46	258473.84	226440.11	191851.81	-0.881544933218912	0.87815048636012	0.562708220168494	0.334898155522012	0.837575678219468	"blue"
"3727"	44668.86	43081.11	44214.37	56911.11	67385.46	61908.36	50384.24	88076.34	76867.96	66311.41	-0.856480764718043	0.915601576307648	0.898161317243459	-0.174456133249738	0.500258115644308	"blue"
"3728"	1126809.42	1138960.04	1299362.61	2229192.91	2258064.19	2685033.98	2459271.99	3649294.48	3529443.71	3506865.34	-0.939594398225419	0.915128296191052	0.870383112465628	-0.14565746010069	0.558488446821379	"blue"
"3729"	660540.86	701131.01	675065.57	1780408.89	1607148.43	1967432.86	1991513.99	2205920.63	2159681.63	2654680.52	-0.947102443202956	0.851441904985426	0.686777822577073	0.0761230127895689	0.693634758646283	"blue"
"3730"	361076.21	347681.99	362423.81	419142.37	453907.65	430381.62	405892.54	530669.55	548640.31	393318.6	-0.806687027304024	0.927913632715706	0.836591696690875	-0.129804713704879	0.479504920725719	"blue"
"3731"	124229.02	130094.36	128623.64	206906.84	219594.69	228765.84	202831.56	249638.22	247794.33	213853.87	-0.988889327734864	0.982785408013829	0.719995451765095	0.183516729936115	0.79650507085249	"blue"
"3732"	42515.15	44503.8	40869.34	60313.9	65237.12	64150.76	57238.67	79661.32	79686.74	46611.71	-0.824137940946734	0.936214652611428	0.726737631601369	0.0634963178906864	0.61555279756429	"blue"
"3733"	57045.99	53945.63	54818.2	79976.08	78378.7	102737.68	92711.04	149541.4	112713.49	117077.71	-0.873574274337374	0.871900854595573	0.878124260997448	-0.205423213692259	0.496951459055953	"blue"
"3734"	1446761.06	1708192.71	1653396.76	3337802.78	3372133.64	3345336.08	3020707.97	3953267.11	4395730.6	2597834.2	-0.930670006764247	0.982582079456716	0.706732764200679	0.168363034028589	0.740650380135939	"blue"
"3735"	104302.91	108300.68	109559.97	163589.37	171502.1	147088.41	134393.05	189808.82	193022.05	146344.53	-0.904772299674677	0.962078617911269	0.777940701556883	0.055747071630478	0.657123624866776	"blue"
"3736"	115928.41	118795.85	119909.01	176834.95	167356.41	175107.93	157848.84	200866.5	191867.96	151896.56	-0.942520249837812	0.982297647999452	0.722198328212138	0.172099313768812	0.765001963257005	"blue"
"3737"	1209045.79	1264709.56	1234149.7	1861710.58	1874285.94	1896262.6	1749001.45	2281456.51	2384859.54	1749911.56	-0.944614807356965	0.996376782487843	0.807630733062731	0.032497392850738	0.670521020312223	"blue"
"3738"	63127.3	60666.6	64591.3	110827.95	112737.05	136552.71	119115.64	145812.07	155935.99	98890.81	-0.930120160127238	0.974196602511505	0.707345704908846	0.148684045020149	0.735258073095377	"blue"
"3739"	49206.18	52144.42	54222.95	66126.71	78119.06	63031.65	60849.17	82356.32	88921.81	63893.58	-0.825567570261608	0.917679252081878	0.797994509624124	-0.0640105390567843	0.5210889759587	"blue"
"3740"	99416.51	105150.84	103440.7	141808.52	134991.87	137444.15	132285.73	157353.16	158108.88	122991.22	-0.929133438137983	0.982741719407212	0.735557475515575	0.129592112978918	0.721998176965811	"blue"
"3741"	52875.66	58057.11	54465.48	61661.45	70111.4	58563.69	69648.34	81514.9	86766.61	64859.25	-0.770793480335841	0.865347194266884	0.848632415859031	-0.261478883222096	0.354505777799356	"blue"
"3742"	420618.68	425818.34	417392.24	792690.68	704863.48	927258.94	732914.85	915284.54	694203.24	803091.89	-0.915232596439344	0.845222716766737	0.537627035749781	0.342304638625816	0.863915529895836	"green"
"3743"	115782.51	116671.32	109825.77	188641.6	176053.59	174510.2	153642.72	210363.51	187534.89	147190.53	-0.906083535873156	0.945008477080741	0.66250662520323	0.234079733283353	0.783741141469876	"blue"
"3744"	124485.78	127639.1	125719.27	170274.72	175696.09	182013.13	168395.2	182924.04	194660.01	152923.49	-0.933952353927664	0.964264744323249	0.615748257817333	0.29271965229131	0.82134007163694	"blue"
"3745"	111513.46	107955.12	109381.45	152844.6	160723.42	159863.36	159903.3	174140.08	188149.93	151380.53	-0.966204022698383	0.981556696058963	0.716834048811468	0.145810662094635	0.7473583675709	"blue"
"3746"	1137538.95	1171916.98	1173210.13	1801341.91	1870201.84	1967264.82	1649638.4	2301340.12	2191586.43	2065301.39	-0.977040697847649	0.966683931875304	0.81187496198031	0.035546653284115	0.701719222704231	"blue"
"3747"	186990.93	193756.71	185779.07	269306.54	288607.1	298603.08	269618.1	312696.69	302695.64	269817.95	-0.9765482088627	0.968075129032307	0.662318469136063	0.258832494367066	0.83757501407377	"blue"
"3748"	97352.08	100222.98	101093.25	136689.51	136247.96	144282.93	128667.56	166971.6	144285.67	135931.61	-0.954405639417418	0.959264663580267	0.750457901232497	0.128872511741376	0.756139720005949	"blue"
"3749"	170970.32	190289.25	180842.19	263199.57	232408.84	268915.32	242690.67	329596	325727.64	299672.74	-0.941821119070108	0.941664365382115	0.886853369851771	-0.134811279902597	0.568887673026513	"blue"
"3750"	1268025.87	1289237.74	1310710.8	2767645.24	2748056.96	2967864.52	2976130.18	3784981.84	3232681.81	3176996.88	-0.984695459017383	0.949169137299107	0.737990967285002	0.1155102297588	0.75521492812297	"blue"
"3751"	510455.45	547780.5	555104.37	859471.33	876835.53	1047085.34	969478.05	1290288.51	1213035.33	1193243.92	-0.956020932403097	0.930721263052827	0.837963915314199	-0.073580525097239	0.617013108823258	"blue"
"3752"	1912783.67	1908405.05	2007240.35	4705271.67	4382105.59	5443823.13	5658882.4	5090532.34	4893948.54	6416238.27	-0.917229331917846	0.793079867656793	0.524625246218276	0.256587870954955	0.783380640217569	"blue"
"3753"	71350.78	67787.15	69120.06	113858.26	95995.89	116071.19	106587.84	153838.92	148542.28	197848.88	-0.814606650340977	0.726585150757068	0.794103656919126	-0.241843466387796	0.410045572017167	"blue"
"3754"	135480.51	133197.6	130284.13	190565.46	185611.75	187877.74	176887.42	227059.56	241852.77	190277.34	-0.946186620277412	0.987028398658179	0.849502968759777	-0.0457818061020482	0.620999181167606	"blue"
"3755"	973892.05	1009526.41	1020713.9	1304760.98	1404520.86	1274250.22	1344491.71	1507562.36	1657067.88	1384705.38	-0.943473209374802	0.963995565636245	0.800903858981842	-0.0117906153455266	0.626405811942195	"blue"
"3756"	184380.31	187589.1	181707.43	220602.32	230843.37	213455.56	206839.88	269140.57	282762.7	210313.31	-0.818539094682516	0.928855609603552	0.869170125503221	-0.175623851261989	0.454183578321675	"blue"
"3757"	174435.57	191904.42	186363.67	372806.96	341867.3	382855.86	346685.82	462377.67	461423.17	467695.31	-0.978150235577587	0.93216734084861	0.794703411015865	0.0112175898810003	0.678654646985904	"blue"
